Word	Match	Lexicality	Old20	Old20_Diff	Ned1	Ned1_Diff	Overlap_Ratio	Maxdeviation	Summed_Deviation	Maxdeviation_Transition
pobrać	wockać	N	2.0	0.55	0	-9	2/3	-1141	2485	_[wo]ckać_
pobrać	woćkać	N	2.4	0.95	0	-9	2/3	-1141	2449	_[wo]ćkać_
pobrać	wofnać	N	2.0	0.55	0	-9	2/3	-1141	2436	_[wo]fnać_
pobrać	woftać	N	2.3	0.85	0	-9	2/3	-1141	2425	_[wo]ftać_
pobrać	wodbać	N	2.0	0.55	0	-9	2/3	-1141	2478	_[wo]dbać_
pobrać	wozmać	N	2.0	0.55	0	-9	2/3	-1141	2437	_[wo]zmać_
pobrać	wokmać	N	2.55	1.1	0	-9	2/3	-1141	2497	_[wo]kmać_
pobrać	woctać	N	2.15	0.7	0	-9	2/3	-1141	2468	_[wo]ctać_
pobrać	wozcać	N	2.2	0.75	0	-9	2/3	-1141	2495	_[wo]zcać_
pobrać	wozkać	N	2.0	0.55	0	-9	2/3	-1141	2421	_[wo]zkać_
pobrać	wośmać	N	2.7	1.25	0	-9	2/3	-1141	2430	_[wo]śmać_
pobrać	wonjać	N	2.4	0.95	0	-9	2/3	-1141	2494	_[wo]njać_
pobrać	wodwać	N	1.95	0.5	1	-8	2/3	-1141	2457	_[wo]dwać_
pobrać	wofcać	N	2.85	1.4	0	-9	2/3	-1141	2470	_[wo]fcać_
pobrać	wocwać	N	2.0	0.55	0	-9	2/3	-1141	2493	_[wo]cwać_
opisać	ocepać	N	2.0	0.6	0	-10	2/3	-2924	8297	_oc[e]pać_
opisać	ocezać	N	2.0	0.6	0	-10	2/3	-2924	9044	_oc[e]zać_
opisać	oceżać	N	2.45	1.05	0	-10	2/3	-2924	8538	_oc[e]żać_
opisać	ocefać	N	2.4	1.0	0	-10	2/3	-2924	10393	_oc[e]fać_
opisać	ocegać	N	2.0	0.6	0	-10	2/3	-2924	7632	_oc[e]gać_
opisać	ocehać	N	2.2	0.8	0	-10	2/3	-3140	10767	_oce[h]ać_
opisać	ocerać	N	1.95	0.55	1	-9	2/3	-2924	9585	_oc[e]rać_
opisać	ocetać	N	2.0	0.6	0	-10	2/3	-2924	11172	_oc[e]tać_
opisać	ocejać	N	2.1	0.7	0	-10	2/3	3540	10524	_oce[j]ać_
opisać	ocekać	N	1.95	0.55	1	-9	2/3	3812	14004	_oce[ka]ć_
opisać	ocelać	N	1.9	0.5	2	-8	2/3	3230	10683	_oce[l]ać_
opisać	ocebać	N	1.95	0.55	1	-9	2/3	-2924	8440	_oc[e]bać_
opisać	ocedać	N	2.25	0.85	0	-10	2/3	-2924	8115	_oc[e]dać_
opisać	orepać	N	2.0	0.6	0	-10	2/3	-2924	7478	_or[e]pać_
opisać	orezać	N	2.25	0.85	0	-10	2/3	-2924	8225	_or[e]zać_
opisać	oreżać	N	2.4	1.0	0	-10	2/3	-2924	7719	_or[e]żać_
opisać	orefać	N	2.65	1.25	0	-10	2/3	-2924	9574	_or[e]fać_
opisać	oregać	N	2.0	0.6	0	-10	2/3	-2924	6813	_or[e]gać_
opisać	orehać	N	2.65	1.25	0	-10	2/3	-3140	9948	_ore[h]ać_
opisać	orerać	N	2.0	0.6	0	-10	2/3	-2924	8766	_or[e]rać_
czynić	zginić	N	1.7	0.1	6	0	2/3	-505	1092	_zg[i]nić_
czynić	drinić	N	2.0	0.4	0	-6	2/3	-505	837	_dr[i]nić_
czynić	sminić	N	2.0	0.4	0	-6	2/3	-505	1032	_sm[i]nić_
czynić	prinić	N	2.0	0.4	0	-6	2/3	-505	693	_pr[i]nić_
czynić	zminić	N	1.95	0.35	1	-5	2/3	-505	806	_zm[i]nić_
czynić	frinić	N	2.0	0.4	0	-6	2/3	-505	1141	_fr[i]nić_
czynić	spinić	N	1.85	0.25	3	-3	2/3	-505	621	_sp[i]nić_
czynić	krinić	N	2.0	0.4	0	-6	2/3	-505	715	_kr[i]nić_
czynić	brinić	N	1.95	0.35	1	-5	2/3	-505	756	_br[i]nić_
czynić	kwinić	N	1.85	0.25	3	-3	2/3	-505	1018	_kw[i]nić_
czynić	szinić	N	2.0	0.4	0	-6	2/3	-505	790	_sz[i]nić_
czynić	gninić	N	2.0	0.4	0	-6	2/3	-505	1104	[_gn]inić_
czynić	skinić	N	1.8	0.2	4	-2	2/3	-505	579	_sk[i]nić_
czynić	plinić	N	1.9	0.3	2	-4	2/3	-505	856	_pl[i]nić_
czynić	chinić	N	2.0	0.4	0	-6	2/3	-505	702	_ch[i]nić_
czynić	dzinić	N	1.95	0.35	1	-5	2/3	-505	755	_dz[i]nić_
czynić	grinić	N	2.0	0.4	0	-6	2/3	-505	682	_gr[i]nić_
czynić	zninić	N	2.0	0.4	0	-6	2/3	-505	1047	_zn[i]nić_
czynić	blinić	N	1.9	0.3	2	-4	2/3	-505	1000	_bl[i]nić_
czynić	stinić	N	2.0	0.4	0	-6	2/3	-505	814	_st[i]nić_
dziwić	chipić	N	1.95	0.35	1	-5	2/3	127	371	[_ch]ipić_
dziwić	zwipić	N	2.0	0.4	0	-6	2/3	111	316	[_zw]ipić_
dziwić	zmipić	N	2.0	0.4	0	-6	2/3	80	247	_zmi[p]ić_
dziwić	plipić	N	2.0	0.4	0	-6	2/3	-101	271	_[pli]pić_
dziwić	zgilić	N	1.95	0.35	1	-5	2/3	-250	613	[_zg]ilić_
dziwić	zgikić	N	2.2	0.6	0	-6	2/3	-250	568	[_zg]ikić_
dziwić	zgipić	N	2.0	0.4	0	-6	2/3	-250	507	[_zg]ipić_
dziwić	zgicić	N	2.0	0.4	0	-6	2/3	-250	653	[_zg]icić_
dziwić	plilić	N	1.95	0.35	1	-5	2/3	-164	377	_pli[l]ić_
dziwić	plikić	N	1.95	0.35	1	-5	2/3	179	332	_pli[ki]ć_
dziwić	plicić	N	2.0	0.4	0	-6	2/3	189	417	_pli[c]ić_
dziwić	czilić	N	1.95	0.35	1	-5	2/3	245	639	[_cz]ilić_
dziwić	czicić	N	1.95	0.35	1	-5	2/3	245	679	[_cz]icić_
dziwić	czipić	N	1.9	0.3	2	-4	2/3	245	533	[_cz]ipić_
dziwić	czikić	N	2.15	0.55	0	-6	2/3	245	594	[_cz]ikić_
dziwić	drilić	N	2.45	0.85	0	-6	2/3	-164	436	_dri[l]ić_
dziwić	drikić	N	2.45	0.85	0	-6	2/3	179	391	_dri[ki]ć_
dziwić	dripić	N	2.1	0.5	0	-6	2/3	-131	330	_[dri]pić_
dziwić	dricić	N	2.35	0.75	0	-6	2/3	189	476	_dri[c]ić_
dziwić	blilić	N	2.0	0.4	0	-6	2/3	-181	521	[_bl]ilić_
pragnąć	grasnąć	N	1.85	0.15	3	-1	2/3	32	98	_[gra]snąć_
pragnąć	chażnąć	N	2.35	0.65	1	-3	2/3	-55	165	_cha[żn]ąć_
pragnąć	chabnąć	N	2.25	0.55	1	-3	2/3	-51	143	[_ch]abnąć_
pragnąć	chasnąć	N	1.85	0.15	3	-1	2/3	-51	128	[_ch]asnąć_
pragnąć	brażnąć	N	2.2	0.5	1	-3	2/3	-57	153	[_br]ażnąć_
pragnąć	brabnąć	N	2.3	0.6	1	-3	2/3	-57	131	[_br]abnąć_
pragnąć	brasnąć	N	1.85	0.15	3	-1	2/3	-57	116	[_br]asnąć_
pragnąć	klażnąć	N	2.15	0.45	2	-2	2/3	-55	132	_kla[żn]ąć_
pragnąć	klabnąć	N	2.1	0.4	2	-2	2/3	39	110	[_kl]abnąć_
pragnąć	grażnąć	N	2.4	0.7	0	-4	2/3	-55	135	_gra[żn]ąć_
pragnąć	grabnąć	N	2.0	0.3	0	-4	2/3	-35	113	_gra[bną]ć_
pragnąć	czażnąć	N	2.65	0.95	0	-4	2/3	67	159	[_cz]ażnąć_
pragnąć	czaśnąć	N	2.7	1.0	0	-4	2/3	-71	200	_cza[śną]ć_
pragnąć	czabnąć	N	2.55	0.85	0	-4	2/3	67	137	[_cz]abnąć_
pragnąć	czasnąć	N	1.95	0.25	1	-3	2/3	67	122	[_cz]asnąć_
pragnąć	chaśnąć	N	2.35	0.65	1	-3	2/3	-71	206	_cha[śną]ć_
pragnąć	braśnąć	N	2.35	0.65	1	-3	2/3	-71	194	_bra[śną]ć_
pragnąć	graśnąć	N	2.55	0.85	0	-4	2/3	-71	176	_gra[śną]ć_
pragnąć	zważnąć	N	2.15	0.45	0	-4	2/3	-67	207	[_zw]ażnąć_
pragnąć	zwasnąć	N	1.85	0.15	3	-1	2/3	-67	170	[_zw]asnąć_
lecieć	zepieć	N	2.0	0.35	0	-5	2/3	-473	657	_ze[pie]ć_
lecieć	zekieć	N	1.95	0.3	1	-4	2/3	-405	627	_ze[kie]ć_
lecieć	cepieć	N	1.95	0.3	1	-4	2/3	-473	931	_ce[pie]ć_
lecieć	cekieć	N	1.95	0.3	1	-4	2/3	-405	901	_ce[kie]ć_
lecieć	gekieć	N	2.25	0.6	0	-5	2/3	-482	1334	[_g]ekieć_
lecieć	gepieć	N	2.0	0.35	0	-5	2/3	-482	1364	[_g]epieć_
lecieć	rekieć	N	1.95	0.3	1	-4	2/3	484	1158	[_r]ekieć_
lecieć	repieć	N	1.9	0.25	2	-3	2/3	484	1188	[_r]epieć_
lecieć	depieć	N	2.0	0.35	0	-5	2/3	-473	901	_de[pie]ć_
lecieć	dekieć	N	1.9	0.25	2	-3	2/3	-405	871	_de[kie]ć_
lecieć	sepieć	N	1.95	0.3	1	-4	2/3	-473	1043	_se[pie]ć_
lecieć	sekieć	N	2.0	0.35	0	-5	2/3	-405	1013	_se[kie]ć_
lecieć	nekieć	N	2.1	0.45	0	-5	2/3	-405	962	_ne[kie]ć_
lecieć	nepieć	N	1.95	0.3	1	-4	2/3	-473	992	_ne[pie]ć_
lecieć	tepieć	N	1.95	0.3	1	-4	2/3	-473	859	_te[pie]ć_
lecieć	tekieć	N	2.0	0.35	0	-5	2/3	-405	829	_te[kie]ć_
lecieć	zucieć	N	2.0	0.35	0	-5	2/3	774	1177	_z[u]cieć_
lecieć	zycieć	N	2.0	0.35	0	-5	2/3	-1020	1424	_z[y]cieć_
lecieć	zebieć	N	2.0	0.35	0	-5	2/3	-703	1332	_ze[b]ieć_
lecieć	zewieć	N	1.95	0.3	1	-4	2/3	-536	800	_ze[wie]ć_
kończyć	mańczyć	N	1.95	0.35	1	-5	2/3	124	212	[_m]ańczyć_
kończyć	kadczyć	N	2.0	0.4	0	-6	2/3	-80	218	_[ka]dczyć_
kończyć	wyńczyć	N	1.95	0.35	1	-5	2/3	185	339	[_w]yńczyć_
kończyć	kańszyć	N	2.5	0.9	0	-6	2/3	-211	389	_kań[szy]ć_
kończyć	kazczyć	N	2.0	0.4	0	-6	2/3	-160	297	_k[az]czyć_
kończyć	kałczyć	N	1.95	0.35	1	-5	2/3	144	272	_k[ał]czyć_
kończyć	kodszyć	N	2.15	0.55	1	-5	2/3	-211	368	_kod[szy]ć_
kończyć	kozszyć	N	2.25	0.65	1	-5	2/3	-211	420	_koz[szy]ć_
kończyć	kołszyć	N	2.4	0.8	0	-6	2/3	-211	287	_koł[szy]ć_
kończyć	komszyć	N	2.05	0.45	1	-5	2/3	-211	401	_kom[szy]ć_
kończyć	kojszyć	N	2.3	0.7	0	-6	2/3	-211	327	_koj[szy]ć_
kończyć	wańczyć	N	1.85	0.25	3	-3	2/3	-449	689	_[wa]ńczyć_
kończyć	wińczyć	N	1.95	0.35	1	-5	2/3	-435	670	_[wi]ńczyć_
kończyć	buńczyć	N	2.0	0.4	0	-6	2/3	-439	1005	_[bu]ńczyć_
dostawać	baszawać	N	2.6	1.1	0	-8	2/3	-1323	2719	_[ba]szawać_
dostawać	barzawać	N	2.9	1.4	0	-8	2/3	-1323	3934	_[ba]rzawać_
dostawać	bakrawać	N	2.25	0.75	1	-7	2/3	-1741	5095	_ba[kr]awać_
dostawać	baskawać	N	2.65	1.15	0	-8	2/3	-1568	4473	_ba[sk]awać_
dostawać	baczawać	N	2.8	1.3	0	-8	2/3	-1323	3481	_[ba]czawać_
dostawać	badzawać	N	2.8	1.3	0	-8	2/3	-1323	4123	_[ba]dzawać_
dostawać	bachawać	N	2.75	1.25	0	-8	2/3	-1323	2884	_[ba]chawać_
dostawać	badnawać	N	2.75	1.25	0	-8	2/3	-1962	5545	_ba[dn]awać_
dostawać	naślawać	N	2.65	1.15	0	-8	2/3	3727	9775	[_n]aślawać_
dostawać	nażnawać	N	2.7	1.2	0	-8	2/3	3727	10511	[_n]ażnawać_
dostawać	napkawać	N	2.0	0.5	1	-7	2/3	3727	10718	[_n]apkawać_
dostawać	nazjawać	N	2.55	1.05	0	-8	2/3	3727	10858	[_n]azjawać_
dostawać	nażlawać	N	2.7	1.2	0	-8	2/3	3727	10845	[_n]ażlawać_
dostawać	nakwawać	N	2.3	0.8	0	-8	2/3	3727	10628	[_n]akwawać_
dostawać	nagrawać	N	1.9	0.4	2	-6	2/3	3727	9400	[_n]agrawać_
dostawać	nakdawać	N	2.05	0.55	2	-6	2/3	3727	10939	[_n]akdawać_
dostawać	namlawać	N	2.4	0.9	0	-8	2/3	3727	10790	[_n]amlawać_
dostawać	nacławać	N	2.3	0.8	0	-8	2/3	3727	10859	[_n]acławać_
dostawać	nasfawać	N	2.2	0.7	1	-7	2/3	3727	10842	[_n]asfawać_
dostawać	nabdawać	N	2.3	0.8	2	-6	2/3	3727	10843	[_n]abdawać_
budzić	suszić	N	1.95	0.6	1	-10	2/3	-509	1361	[_s]uszić_
budzić	surzić	N	2.0	0.65	0	-11	2/3	-509	1519	[_s]urzić_
budzić	sudnić	N	1.95	0.6	1	-10	2/3	-509	1412	[_s]udnić_
budzić	sutnić	N	2.0	0.65	0	-11	2/3	-509	1480	[_s]utnić_
budzić	suknić	N	1.75	0.4	5	-6	2/3	-509	1494	[_s]uknić_
budzić	suczić	N	2.0	0.65	0	-11	2/3	-509	1344	[_s]uczić_
budzić	suchić	N	2.0	0.65	0	-11	2/3	-509	1361	[_s]uchić_
budzić	suskić	N	1.85	0.5	3	-8	2/3	-509	1053	[_s]uskić_
budzić	sutkić	N	1.95	0.6	1	-10	2/3	-509	1389	[_s]utkić_
budzić	sustić	N	2.35	1.0	0	-11	2/3	-509	1527	[_s]ustić_
budzić	kutnić	N	1.9	0.55	2	-9	2/3	-482	1304	_ku[tn]ić_
budzić	kuszić	N	1.95	0.6	1	-10	2/3	438	1185	[_k]uszić_
budzić	kurzić	N	1.9	0.55	2	-9	2/3	438	1343	[_k]urzić_
budzić	kudnić	N	1.95	0.6	1	-10	2/3	438	1236	[_k]udnić_
budzić	kuchić	N	1.95	0.6	1	-10	2/3	438	1185	[_k]uchić_
budzić	kuknić	N	1.85	0.5	3	-8	2/3	-458	1318	_ku[kn]ić_
budzić	kuczić	N	2.0	0.65	0	-11	2/3	438	1168	[_k]uczić_
budzić	kuskić	N	1.95	0.6	1	-10	2/3	438	877	[_k]uskić_
budzić	kutkić	N	2.0	0.65	0	-11	2/3	438	1213	[_k]utkić_
budzić	kustić	N	1.95	0.6	1	-10	2/3	438	1351	[_k]ustić_
rozumieć	nadumieć	N	2.55	0.95	1	-5	2/3	2032	4585	_na[d]umieć_
rozumieć	nazymieć	N	2.9	1.3	0	-6	2/3	1319	2712	[_n]azymieć_
rozumieć	nafumieć	N	2.8	1.2	1	-5	2/3	-1796	4104	_na[f]umieć_
rozumieć	nałumieć	N	2.8	1.2	1	-5	2/3	1319	2333	[_n]ałumieć_
rozumieć	nagumieć	N	2.75	1.15	1	-5	2/3	1319	3434	[_n]agumieć_
rozumieć	najumieć	N	2.75	1.15	1	-5	2/3	1319	3193	[_n]ajumieć_
rozumieć	nażumieć	N	2.8	1.2	1	-5	2/3	1319	2708	[_n]ażumieć_
rozumieć	kadumieć	N	2.8	1.2	0	-6	2/3	2032	5830	_ka[d]umieć_
rozumieć	kazymieć	N	3.0	1.4	0	-6	2/3	-1862	3957	_[ka]zymieć_
rozumieć	kafumieć	N	2.95	1.35	0	-6	2/3	-1862	5349	_[ka]fumieć_
rozumieć	kałumieć	N	2.95	1.35	0	-6	2/3	-1862	3578	_[ka]łumieć_
rozumieć	kagumieć	N	2.95	1.35	0	-6	2/3	-1862	4679	_[ka]gumieć_
rozumieć	kajumieć	N	2.9	1.3	0	-6	2/3	-1862	4438	_[ka]jumieć_
rozumieć	każumieć	N	2.95	1.35	0	-6	2/3	-1862	3953	_[ka]żumieć_
rozumieć	kodymieć	N	2.85	1.25	0	-6	2/3	2032	5491	_ko[d]ymieć_
rozumieć	kofymieć	N	3.05	1.45	0	-6	2/3	-1796	5175	_ko[f]ymieć_
rozumieć	kołymieć	N	2.9	1.3	0	-6	2/3	1492	3312	[_k]ołymieć_
rozumieć	kogymieć	N	3.0	1.4	0	-6	2/3	1492	4608	[_k]ogymieć_
rozumieć	kożymieć	N	3.0	1.4	0	-6	2/3	1492	4427	[_k]ożymieć_
rozumieć	nacumieć	N	2.8	1.2	1	-5	2/3	3001	5172	_na[c]umieć_
zarabiać	nacapiać	N	2.55	0.95	0	-6	2/3	-2564	5616	_[na]capiać_
zarabiać	nacaziać	N	2.65	1.05	0	-6	2/3	-2564	6468	_[na]caziać_
zarabiać	nacafiać	N	2.85	1.25	0	-6	2/3	-2564	7471	_[na]cafiać_
zarabiać	nacagiać	N	2.9	1.3	0	-6	2/3	-2564	6289	_[na]cagiać_
zarabiać	nacasiać	N	2.8	1.2	0	-6	2/3	-2564	6730	_[na]casiać_
zarabiać	nacatiać	N	2.85	1.25	0	-6	2/3	3946	9705	_naca[t]iać_
zarabiać	nacadiać	N	2.6	1.0	0	-6	2/3	-2564	5921	_[na]cadiać_
zarabiać	nadapiać	N	2.1	0.5	0	-6	2/3	-2564	5137	_[na]dapiać_
zarabiać	nadaziać	N	2.25	0.65	1	-5	2/3	-2564	5989	_[na]daziać_
zarabiać	nadafiać	N	2.6	1.0	0	-6	2/3	-2564	6992	_[na]dafiać_
zarabiać	nadagiać	N	2.6	1.0	0	-6	2/3	-2564	5810	_[na]dagiać_
zarabiać	nadasiać	N	2.4	0.8	0	-6	2/3	-2564	6251	_[na]dasiać_
zarabiać	nadatiać	N	2.6	1.0	0	-6	2/3	3946	9226	_nada[t]iać_
zarabiać	nadadiać	N	2.3	0.7	0	-6	2/3	-2564	5442	_[na]dadiać_
zarabiać	nakapiać	N	2.2	0.6	1	-5	2/3	-2564	4297	_[na]kapiać_
zarabiać	nakaziać	N	2.2	0.6	1	-5	2/3	-2564	5149	_[na]kaziać_
zarabiać	nakafiać	N	2.7	1.1	0	-6	2/3	-2564	6152	_[na]kafiać_
zarabiać	nakagiać	N	2.75	1.15	0	-6	2/3	-2564	4970	_[na]kagiać_
zarabiać	nakasiać	N	2.45	0.85	0	-6	2/3	-2564	5411	_[na]kasiać_
zarabiać	nakatiać	N	2.7	1.1	0	-6	2/3	3946	8386	_naka[t]iać_
przestać	sztustać	N	2.95	1.45	0	-8	2/3	-1014	2387	[_szt]ustać_
przestać	sztystać	N	2.95	1.45	0	-8	2/3	-1020	2678	_szt[y]stać_
przestać	sztegdać	N	3.15	1.65	0	-8	2/3	-1014	2552	[_szt]egdać_
przestać	sztecnać	N	3.0	1.5	0	-8	2/3	-1014	2439	[_szt]ecnać_
przestać	sztepsać	N	2.95	1.45	0	-8	2/3	-1014	2401	[_szt]epsać_
przestać	sztezbać	N	3.3	1.8	0	-8	2/3	-1014	2529	[_szt]ezbać_
przestać	sztezwać	N	3.0	1.5	0	-8	2/3	-1014	2477	[_szt]ezwać_
przestać	szteckać	N	2.95	1.45	0	-8	2/3	-1014	2042	[_szt]eckać_
przestać	sztefnać	N	3.15	1.65	0	-8	2/3	-1014	2497	[_szt]efnać_
przestać	szteftać	N	2.95	1.45	0	-8	2/3	-1014	2486	[_szt]eftać_
przestać	sztetkać	N	2.95	1.45	0	-8	2/3	-1014	1750	[_szt]etkać_
przestać	sztedbać	N	3.25	1.75	0	-8	2/3	-1014	2539	[_szt]edbać_
przestać	sztezmać	N	3.1	1.6	0	-8	2/3	-1014	2498	[_szt]ezmać_
przestać	sztekmać	N	3.0	1.5	0	-8	2/3	-1014	2558	[_szt]ekmać_
przestać	sztectać	N	2.95	1.45	0	-8	2/3	-1014	2529	[_szt]ectać_
przestać	sztezkać	N	3.0	1.5	0	-8	2/3	-1014	2482	[_szt]ezkać_
przestać	szteśmać	N	3.2	1.7	0	-8	2/3	-1014	2491	[_szt]eśmać_
przestać	sztenjać	N	2.95	1.45	0	-8	2/3	-1014	2555	[_szt]enjać_
przestać	szteścać	N	3.0	1.5	0	-8	2/3	-1014	2247	[_szt]eścać_
przestać	sztetzać	N	2.95	1.45	0	-8	2/3	-1014	2554	[_szt]etzać_
poruszać	pokywkać	N	2.05	0.5	0	-7	2/3	-720	2091	_po[k]ywkać_
poruszać	pokyskać	N	1.9	0.35	2	-5	2/3	-720	2713	_po[k]yskać_
poruszać	pokyckać	N	2.2	0.65	0	-7	2/3	-720	3002	_po[k]yckać_
poruszać	pokyścać	N	2.95	1.4	0	-7	2/3	-802	2836	_poky[śca]ć_
poruszać	pokydzać	N	2.6	1.05	0	-7	2/3	-720	2583	_po[k]ydzać_
poruszać	pokystać	N	2.45	0.9	0	-7	2/3	-720	2625	_po[k]ystać_
poruszać	pokychać	N	1.9	0.35	2	-5	2/3	-720	2671	_po[k]ychać_
poruszać	pokytkać	N	2.2	0.65	0	-7	2/3	-720	2227	_po[k]ytkać_
poruszać	pokytnać	N	2.8	1.25	0	-7	2/3	-775	3424	_poky[tn]ać_
poruszać	pokywnać	N	2.55	1.0	0	-7	2/3	-720	2842	_po[k]ywnać_
poruszać	pokywcać	N	2.65	1.1	0	-7	2/3	-720	2838	_po[k]ywcać_
poruszać	pokydnać	N	2.9	1.35	0	-7	2/3	-720	3101	_po[k]ydnać_
poruszać	posywkać	N	2.0	0.45	0	-7	2/3	-714	1451	_po[s]ywkać_
poruszać	posyścać	N	2.85	1.3	0	-7	2/3	-802	2196	_posy[śca]ć_
poruszać	posyckać	N	2.0	0.45	0	-7	2/3	-714	2362	_po[s]yckać_
poruszać	posydzać	N	1.95	0.4	1	-6	2/3	-714	1943	_po[s]ydzać_
poruszać	posystać	N	2.4	0.85	0	-7	2/3	-714	1985	_po[s]ystać_
poruszać	posydnać	N	2.75	1.2	0	-7	2/3	-714	2461	_po[s]ydnać_
poruszać	posytkać	N	2.0	0.45	0	-7	2/3	-714	1587	_po[s]ytkać_
poruszać	posyskać	N	1.9	0.35	2	-5	2/3	-714	2073	_po[s]yskać_
odbierać	onciesać	N	2.7	1.25	0	-9	2/3	-1821	4992	_[on]ciesać_
odbierać	oncietać	N	2.85	1.4	0	-9	2/3	-1821	3883	_[on]cietać_
odbierać	onciejać	N	2.85	1.4	0	-9	2/3	1836	5219	_oncie[j]ać_
odbierać	oncielać	N	2.65	1.2	0	-9	2/3	-1821	4250	_[on]cielać_
odbierać	ondiesać	N	3.0	1.55	0	-9	2/3	-1821	6238	_[on]diesać_
odbierać	ondietać	N	3.0	1.55	0	-9	2/3	-1821	5129	_[on]dietać_
odbierać	ondiejać	N	3.0	1.55	0	-9	2/3	1836	6465	_ondie[j]ać_
odbierać	ondielać	N	2.85	1.4	0	-9	2/3	-1821	5496	_[on]dielać_
odbierać	onkiesać	N	3.0	1.55	0	-9	2/3	-1821	5514	_[on]kiesać_
odbierać	onkietać	N	2.95	1.5	0	-9	2/3	-1821	4405	_[on]kietać_
odbierać	onkiejać	N	2.85	1.4	0	-9	2/3	1836	5741	_onkie[j]ać_
odbierać	onkielać	N	2.95	1.5	0	-9	2/3	-1821	4772	_[on]kielać_
odbierać	onwiesać	N	2.6	1.15	0	-9	2/3	-1821	4873	_[on]wiesać_
odbierać	onwietać	N	2.8	1.35	0	-9	2/3	-1821	3764	_[on]wietać_
odbierać	onwiejać	N	2.7	1.25	0	-9	2/3	1836	5100	_onwie[j]ać_
odbierać	onwielać	N	2.7	1.25	0	-9	2/3	-1821	4131	_[on]wielać_
odbierać	onziesać	N	2.85	1.4	0	-9	2/3	-1821	5383	_[on]ziesać_
odbierać	onzietać	N	2.9	1.45	0	-9	2/3	-1821	4274	_[on]zietać_
odbierać	onziejać	N	2.9	1.45	0	-9	2/3	1836	5610	_onzie[j]ać_
odbierać	onzielać	N	2.65	1.2	0	-9	2/3	-1821	4641	_[on]zielać_
opuścić	owywkić	N	2.95	1.55	0	-10	2/3	-641	2370	_owy[wki]ć_
opuścić	owydnić	N	2.65	1.25	0	-10	2/3	-778	2766	_owy[dni]ć_
opuścić	owydzić	N	2.0	0.6	0	-10	2/3	-609	2427	_o[wy]dzić_
opuścić	owytkić	N	2.95	1.55	0	-10	2/3	-609	2372	_o[wy]tkić_
opuścić	owytnić	N	2.85	1.45	0	-10	2/3	-884	3203	_owy[tni]ć_
opuścić	owywnić	N	2.9	1.5	0	-10	2/3	-654	2434	_owy[wni]ć_
opuścić	owyckić	N	2.95	1.55	0	-10	2/3	736	2369	_owy[ck]ić_
opuścić	olywkić	N	2.8	1.4	0	-10	2/3	-828	2203	_o[ly]wkić_
opuścić	olyckić	N	2.85	1.45	0	-10	2/3	-828	2202	_o[ly]ckić_
opuścić	olydzić	N	2.5	1.1	0	-10	2/3	-828	2260	_o[ly]dzić_
opuścić	olydnić	N	2.85	1.45	0	-10	2/3	-828	2599	_o[ly]dnić_
opuścić	olytkić	N	3.0	1.6	0	-10	2/3	-828	2205	_o[ly]tkić_
opuścić	olywnić	N	2.8	1.4	0	-10	2/3	-828	2267	_o[ly]wnić_
opuścić	olytnić	N	2.9	1.5	0	-10	2/3	-884	3036	_oly[tni]ć_
opuścić	oryzjić	N	3.0	1.6	0	-10	2/3	-1737	4821	_o[r]yzjić_
opuścić	oryżlić	N	2.85	1.45	0	-10	2/3	-1766	5218	_ory[żl]ić_
opuścić	oryśpić	N	3.0	1.6	0	-10	2/3	-1761	5208	_ory[śp]ić_
opuścić	orysmić	N	2.95	1.55	0	-10	2/3	-1751	5201	_ory[sm]ić_
opuścić	orytwić	N	2.95	1.55	0	-10	2/3	-1737	5114	_o[r]ytwić_
opuścić	orybnić	N	2.9	1.5	0	-10	2/3	-1737	4756	_o[r]ybnić_
stosować	kracować	N	1.85	0.2	3	-2	2/3	-392	1068	[_kr]acować_
stosować	spacować	N	1.65	0.0	7	2	2/3	-391	762	_spa[c]ować_
stosować	tracować	N	1.7	0.05	6	1	2/3	-446	1326	[_tr]acować_
stosować	gramować	N	1.85	0.2	3	-2	2/3	1002	2327	_gra[m]ować_
stosować	grabować	N	1.75	0.1	5	0	2/3	756	1983	_gra[b]ować_
stosować	chacować	N	1.95	0.3	1	-4	2/3	-785	1518	[_ch]acować_
stosować	chamować	N	1.9	0.25	2	-3	2/3	1002	2420	_cha[m]ować_
stosować	chabować	N	2.0	0.35	1	-4	2/3	-785	2076	[_ch]abować_
stosować	dzacować	N	1.95	0.3	1	-4	2/3	-991	2097	[_dz]acować_
stosować	dzamować	N	2.0	0.35	0	-5	2/3	1002	2999	_dza[m]ować_
stosować	dzabować	N	2.15	0.5	0	-5	2/3	-991	2655	[_dz]abować_
stosować	czacować	N	1.85	0.2	3	-2	2/3	-609	1341	[_cz]acować_
stosować	czamować	N	1.9	0.25	2	-3	2/3	1002	2243	_cza[m]ować_
stosować	czabować	N	1.9	0.25	2	-3	2/3	756	1899	_cza[b]ować_
stosować	skacować	N	1.7	0.05	6	1	2/3	-661	1510	[_sk]acować_
stosować	skamować	N	1.7	0.05	6	1	2/3	1002	2412	_ska[m]ować_
stosować	skabować	N	1.65	0.0	7	2	2/3	756	2068	_ska[b]ować_
stosować	szamować	N	1.65	0.0	7	2	2/3	1002	2115	_sza[m]ować_
stosować	szabować	N	1.65	0.0	7	2	2/3	756	1771	_sza[b]ować_
